population,time,deathsByAge,deathsByHunger,deathsByThirst,deathsByHunt,deathsTotal,births,speed,size,hungerDecreaseFactor,thirstDecreaseFactor,staminaDecreaseFactor,staminaIncreaseFactor,gestationDuration,durationBetweenPregnancies,fovRange,growIntoAdultDurationSeconds,expectedAge,averageNumberOfChildren,maxSpeed,minSpeed,maxSize,minSize,species
249,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
249,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
249,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
249,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
262,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
268,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
276,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
221,600,3,2,2,0,5,4,0.9105457,1.259556,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
216,605,1,3,2,0,5,1,0.9112924,1.266234,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
210,610,3,3,3,0,7,0,0.9096595,1.265557,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
208,615,1,2,2,0,3,0,0.9110447,1.26573,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
200,620,1,5,3,0,6,0,0.9099008,1.269798,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
195,625,4,1,0,0,5,0,0.9107873,1.272597,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
191,630,3,3,2,0,6,0,0.9092916,1.2732,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
177,635,5,6,4,0,12,0,0.9016865,1.27931,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
174,640,1,4,1,0,5,0,0.902617,1.278801,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
168,645,3,5,1,0,8,3,0.895744,1.291681,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
169,650,0,1,1,0,2,3,0.9010376,1.295979,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
163,655,4,2,1,0,6,0,0.9024229,1.297199,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
278,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
278,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
280,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
275,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
274,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
274,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
271,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
271,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
270,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
257,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
252,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
249,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
159,660,1,5,1,0,6,0,0.9024682,1.302989,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
154,665,0,3,2,0,4,1,0.9056187,1.307103,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
152,670,1,2,0,0,3,2,0.9075667,1.311507,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
160,675,1,1,0,0,2,10,0.9095145,1.313943,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
165,680,1,4,0,0,5,10,0.8996885,1.322402,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
164,685,0,1,0,0,1,0,0.9007378,1.324117,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
162,690,4,2,0,0,6,3,0.9046719,1.325627,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
162,695,2,1,0,0,3,3,0.9068381,1.327693,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
166,700,0,2,1,0,3,6,0.9142956,1.34081,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
165,705,3,1,0,0,4,4,0.921159,1.351383,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
164,710,1,3,0,0,4,2,0.9212383,1.353975,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
162,715,1,4,0,0,5,3,0.9320933,1.362381,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
249,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
253,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
256,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
260,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
258,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
256,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
259,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
258,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
258,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
270,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
273,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
277,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
168,720,2,0,0,0,2,10,0.9380538,1.363753,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
174,725,0,1,1,0,2,7,0.946043,1.376353,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
176,730,2,1,0,0,3,4,0.9532841,1.379669,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
168,735,3,3,0,0,6,0,0.9538929,1.387347,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
168,740,0,1,0,0,1,0,0.9538929,1.387347,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
164,745,0,4,2,0,4,0,0.9621879,1.393228,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
167,750,2,0,0,0,2,6,0.9837249,1.403837,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
163,755,3,3,1,0,6,0,0.9841607,1.404508,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
160,760,1,0,0,0,1,0,0.9870635,1.404656,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
157,765,2,1,0,0,3,0,0.9926348,1.404741,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
153,770,2,2,1,0,4,0,0.9981495,1.402541,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
151,775,2,2,1,0,4,1,0.999523,1.403793,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
276,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
274,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
272,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
269,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
270,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
270,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
267,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
266,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
267,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
269,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
272,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
272,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
152,780,0,0,0,0,0,2,1.000012,1.406125,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
152,785,1,1,0,0,2,2,0.9979241,1.409351,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
158,790,1,1,0,0,2,8,0.9991337,1.398599,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
170,795,3,0,1,0,4,15,1.003844,1.397791,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
174,800,0,1,1,0,1,5,1.003415,1.402496,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
171,805,2,1,0,0,3,0,1.009475,1.407957,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
167,810,3,5,3,0,8,5,1.004217,1.412377,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
166,815,1,0,0,0,1,0,1.004466,1.412952,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
164,820,2,0,0,0,2,0,1.004147,1.412878,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
163,825,0,1,2,0,2,0,1.002558,1.413817,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
161,830,2,0,0,0,2,0,1.002867,1.416987,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
159,835,0,1,0,0,1,0,1.005482,1.416575,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
275,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
280,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
283,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
289,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
291,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
294,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
296,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
298,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
298,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
298,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
298,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
298,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
157,840,0,2,0,0,2,0,1.006391,1.419811,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
154,845,2,1,0,0,3,0,1.007308,1.414709,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
152,850,1,2,1,0,3,0,1.012072,1.416114,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
147,855,4,1,1,0,5,0,1.016435,1.418901,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
146,860,0,0,0,0,0,0,1.01494,1.419135,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
144,865,1,2,2,0,3,0,1.017057,1.418538,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
139,870,3,1,1,0,4,0,1.015597,1.427137,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
138,875,0,1,0,0,1,0,1.016678,1.42872,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
135,880,1,1,1,0,3,0,1.0185,1.432959,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
132,885,4,0,0,0,4,0,1.018341,1.432254,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
131,890,1,0,0,0,1,0,1.01857,1.432454,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
128,895,1,1,0,0,2,0,1.024533,1.436216,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
294,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
279,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
277,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
273,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
273,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
274,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
274,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
274,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
271,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
264,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
261,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
258,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
124,900,3,1,0,0,4,0,1.030329,1.442582,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
129,905,0,1,1,0,1,6,1.04212,1.452863,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
131,910,0,0,1,0,1,3,1.044358,1.453084,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
127,915,3,3,0,0,6,0,1.051386,1.448669,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
121,920,3,2,2,0,6,0,1.050208,1.450976,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
118,925,1,0,0,0,1,0,1.05152,1.448012,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
121,930,1,0,0,0,1,4,1.058913,1.467055,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
126,935,1,0,0,0,1,6,1.053495,1.487255,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
126,940,0,1,0,0,1,0,1.053495,1.487255,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
127,945,1,1,0,0,2,3,1.055004,1.494783,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
124,950,1,1,1,0,2,0,1.051674,1.493784,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
132,955,1,2,0,0,3,11,1.045053,1.485468,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
260,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
271,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
270,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
268,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
267,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
267,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
268,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
268,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
271,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
278,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
277,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
280,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
130,960,2,0,0,0,2,0,1.047479,1.487615,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
124,965,2,5,0,0,7,0,1.047978,1.495826,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
120,970,2,1,0,0,3,0,1.039811,1.501384,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
117,975,0,3,1,0,3,0,1.043748,1.506127,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
116,980,0,1,0,0,1,0,1.046228,1.507246,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
111,985,2,4,2,0,6,0,1.047201,1.514494,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
105,990,3,2,1,0,5,0,1.047281,1.51701,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
103,995,1,1,0,0,2,0,1.046619,1.518555,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
102,1000,0,1,0,0,1,0,1.04212,1.518338,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
100,1005,1,1,0,0,2,0,1.038834,1.514575,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
99,1010,1,0,0,0,1,0,1.039576,1.512128,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
95,1015,0,5,1,0,5,0,1.042916,1.516369,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
279,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
283,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
286,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
292,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
293,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
292,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
291,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
290,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
290,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
290,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
294,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
295,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
90,1020,2,2,1,0,5,0,1.039118,1.529023,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
87,1025,2,0,0,0,2,0,1.031754,1.524726,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
85,1030,0,2,0,0,2,0,1.033573,1.535451,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
87,1035,2,0,0,0,2,4,1.033029,1.530437,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
84,1040,1,2,0,0,3,0,1.033951,1.519234,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
83,1045,1,1,0,0,2,0,1.035567,1.522259,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
79,1050,1,1,1,0,3,0,1.024586,1.524869,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
78,1055,1,1,1,0,2,0,1.025335,1.520861,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
73,1060,0,3,2,0,4,0,1.023871,1.530312,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
67,1065,2,4,3,0,7,0,1.018815,1.539372,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
66,1070,0,0,0,0,0,0,1.021098,1.543047,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
66,1075,0,1,0,0,1,0,1.021098,1.543047,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
297,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
296,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
296,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
296,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
294,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
286,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
283,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
284,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
283,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
282,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
282,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
281,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
61,1080,3,3,2,0,6,0,1.024408,1.550043,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
59,1085,1,1,0,0,2,2,1.026702,1.550522,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
59,1090,1,0,0,0,1,0,1.026702,1.550522,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
56,1095,2,1,1,0,3,0,1.02603,1.550349,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
55,1100,0,1,1,0,1,1,1.015882,1.558192,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
54,1105,1,1,0,0,2,0,1.020104,1.562779,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
59,1110,0,0,0,0,0,6,1.005749,1.54545,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
58,1115,0,1,0,0,1,0,1.013226,1.549553,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
58,1120,1,0,0,0,1,0,1.013226,1.549553,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
56,1125,0,1,0,0,1,0,1.012668,1.560554,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
54,1130,1,1,1,0,2,0,1.023517,1.561425,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
54,1135,0,0,0,0,0,0,1.023517,1.561425,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
282,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
282,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
282,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
281,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
283,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
292,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
296,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
295,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
290,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
284,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
283,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
281,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
54,1140,0,0,0,0,0,0,1.023517,1.561425,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
53,1145,0,1,0,0,1,0,1.026255,1.562235,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
53,1150,0,0,0,0,0,0,1.026255,1.562235,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
52,1155,1,0,0,0,1,0,1.027049,1.566908,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
52,1160,0,0,0,0,0,0,1.027049,1.566908,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
51,1165,1,0,0,0,1,0,1.009857,1.561369,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
50,1170,1,0,0,0,1,0,1.012653,1.566264,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
49,1175,1,0,1,0,2,0,0.9962161,1.567597,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
48,1180,0,0,0,0,0,0,0.9852795,1.568925,0.5,0.3,3,1,48,39,30,87,525,3,5,0.1,3,0.1,Deer
